paper_id,term_1,term_2,id,sentence_index,segment_length,segment
33693628,fib1,eat6,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,vha13,his3,33693628,189,205,starting with the somatic splitwrmscarlet110 parental strain cf4582 we introduced splitwrmscarlet11 at the nterminus of tbb2 fib1 or vha13 or at the cterminus of eat6 his3 and tomm20 supplementary table s4
33693628,his3,s11,33693628,204,149,however we do not detect differences in protein abundance of his3 versus his3splitwrmscarlet11 by western blots in c elegans supplementary figure s11
33693628,vha13,his3,33693628,237,164,two splitwrmscarlet11 domains at the nterminus of vha13 and three splitwrmscarlet11 domains at the cterminus of his3 in animals expressing somatic splitwrmscarlet11
33693628,vha13,his3,33693628,249,141,to validate this strain we inserted sfgfp11 at the nterminus of lysosomal vha13 or at the cterminus of nuclearlocalized his3 figure5 a and b
33693628,leu,histidine,33693628,86,221,the yeast plasmids were cotransformed into a ura his leu mets cerevisiae strain and selected for in sc media without uracil and histidine and facs was used again for enrichment of clones with the highest red to blue ratio
35228596,dopamine,gaba,35228596,13,210,c elegans possess orthologs for 6080 of human genes and the worm nervous system utilizes many of the same neurotransmitters as in mammals including dopamine acetylcholine amino butyric acid gaba and glutamate4
35228596,unc17,cha1,35228596,128,209,c elegans unc17 and cha1 cholinergic synaptic mutants show highly similar motor dysfunction phenotypes to bcat1rnai worms21 further supporting a connection between bcaa metabolism and cholinergic neuron health
35228596,module,lvaline,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,valine,leucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,lvaline,valine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,leucine,isoleucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,lvaline,isoleucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,module,thiamin,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,succinylcoa,diphosphate,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,succinylcoa,thiamin,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,module,valine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,module,succinylcoa,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,lvaline,thiamin,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,module,diphosphate,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,thiamin,diphosphate,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,lvaline,succinylcoa,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,valine,glutamate,35228596,40,173,re both metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrat
35228596,isoleucine,glutamate,35228596,40,155, and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate
35228596,leucine,citrate,35228596,40,217, metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway i
35228596,leucine,alanine,35228596,40,142, metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gl
35228596,lvaline,diphosphate,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,valine,isoleucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,module,leucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,lvaline,leucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,agarose,azide,35228596,172,101,on day 8 animals were mounted on 2 agarose pads in m9 and sodium azide for cholinergic neuron imaging
35228596,sodium,azide,35228596,172,101,on day 8 animals were mounted on 2 agarose pads in m9 and sodium azide for cholinergic neuron imaging
35228596,agarose,sodium,35228596,172,101,on day 8 animals were mounted on 2 agarose pads in m9 and sodium azide for cholinergic neuron imaging
35228596,iptg,bcat1,35228596,170,126,benicillin and isopropyl d1thiogalactopyranoside iptg seeded with ht115 rnai e coli either bcat1 or l4440 empty vector contro
35228596,methylcrotonoylcoa,mccc1,35228596,131,249,genomewide association studies have pointed to other bcaa pathway genes methylcrotonoylcoa carboxylase 1 mccc1 and branchedchain ketoacid dehydrogenase kinase bckdk as being associated with pd22 further implicating bcaa metabolism in pd pathogenesis
35228596,sodium,azide,35228596,111,113, mitochondrial activity with lowdose treatment of sodium azide mitigates pdlike motor dysfunction and dopaminergi
35228596,bcat1,tca,35228596,110,248,the separate analysis of gene expression and metabolomics data in a c elegans model of pd resulted in valuable new discoveries in particular that bcat1 knockdown in worms alters levels of tca cycle components and increases mitochondrial respiration
35228596,acetylcholine,choline,35228596,90,241,further examination of cholinergic synapse components revealed that the associated genes are largely upregulated in bcat1rnai worms including the vesicular acetylcholine transporter vachtunc17 and the choline acetyltransferase chatcha1 fig4
35228596,module,malate,35228596,64,96,in module 9 malate was highly positively correlated with dna replication and notch signaling fig
35228596,bcat1,tca,35228596,63,95,2c which is thought to be decreased upon bcat1 knockdown along with other tca cycle substrates6
35228596,tca,malate,35228596,62,177,genes significantly downregulated in bcat1rnai worms are blue and genes significantly upregulated in bcat1rnai worms are redmodule 9 included the tca cycle metabolite malate fig
35228596,lvaline,tryptophan,35228596,47,142,in addition lvaline was positively correlated with the phenylalanine tyrosine and tryptophan biosynthesis pathway and negatively correlated wi
35228596,phenylalanine,tyrosine,35228596,47,127,dition lvaline was positively correlated with the phenylalanine tyrosine and tryptophan biosynthesis pathway and negatively cor
35228596,lvaline,phenylalanine,35228596,47,118,in addition lvaline was positively correlated with the phenylalanine tyrosine and tryptophan biosynthesis pathway and 
35228596,lvaline,tyrosine,35228596,47,127,in addition lvaline was positively correlated with the phenylalanine tyrosine and tryptophan biosynthesis pathway and negativel
35228596,tyrosine,tryptophan,35228596,47,123, was positively correlated with the phenylalanine tyrosine and tryptophan biosynthesis pathway and negatively correlated wi
35228596,phenylalanine,tryptophan,35228596,47,140,dition lvaline was positively correlated with the phenylalanine tyrosine and tryptophan biosynthesis pathway and negatively correlated with 
35228596,lvaline,bcat1,35228596,46,199,also consistent with previous findings was the positive correlation between lvaline and the oxidative phosphorylation pathway since bcat1 knockdown was reported to increase mitochondrial respiration6
35228596,module,isoleucine,35228596,44,135,spls analysis of module 6 revealed a negative correlation between lvaline and the valine leucine and isoleucine degradation pathway fig
35228596,valine,tca,35228596,40,237,re both metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway identification
35228596,leucine,glutamate,35228596,40,166, metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrat
35228596,lvaline,module,35228596,43,157,several of these modules consisted of metabolites related to bcaa metabolism including lvaline module 6 succinylcoa module 3 and thiamin diphosphate module 1
35228596,glutamate,citrate,35228596,40,162, and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway ide
35228596,isoleucine,tca,35228596,40,222, and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway identification obt
35228596,dopamine,acetylcholine,35228596,13,210,c elegans possess orthologs for 6080 of human genes and the worm nervous system utilizes many of the same neurotransmitters as in mammals including dopamine acetylcholine amino butyric acid gaba and glutamate4
35228596,acetylcholine,gaba,35228596,13,210,c elegans possess orthologs for 6080 of human genes and the worm nervous system utilizes many of the same neurotransmitters as in mammals including dopamine acetylcholine amino butyric acid gaba and glutamate4
35228596,leucine,isoleucine,35228596,40,122, metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metab
35228596,glutamate,tca,35228596,40,176, and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway identification ob
35228596,isoleucine,alanine,35228596,40,133, and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluco
35228596,valine,alanine,35228596,40,149,re both metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gl
35228596,valine,leucine,35228596,40,114,re both metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and 
35228596,leucine,tca,35228596,40,231, metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway identification 
35228596,valine,citrate,35228596,40,224,re both metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway i
35228596,alanine,tca,35228596,40,196,ncluded valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway identification 
35228596,valine,isoleucine,35228596,40,129,re both metabolites and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metab
35228596,alanine,citrate,35228596,40,182,ncluded valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway i
35228596,alanine,glutamate,35228596,40,131,ncluded valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrat
35228596,isoleucine,citrate,35228596,40,208, and genes were found included valine leucine and isoleucine degradation alanine aspartate and glutamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway iden
35228596,citrate,tca,35228596,40,121,tamate metabolism glycolysis  gluconeogenesis and citrate cycle tca cycle which recapitulates the pathway identification 
36257965,hif1,egl9,36257965,184,119,upregulation of h2shcn detoxification by hif1 is consistent with egl9 and hif1 mutants being resistant and sensitive re
36257965,hif1,pck1,36257965,199,99,f model illustrating how hif1 binds near the pck1 promoter to upregulate pck1 expression and drive 
36257965,hif1,pck1,36257965,209,99,f model illustrating how hif1 binds near the pck1 promoter to upregulate pck1 expression and drive 
36257965,pck1,hif1,36257965,212,93,mutants for pck1 like hif1 mutants were viable under normoxic conditions supplementary fig7a
36257965,cysteine,hif1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,hif1,pck1,36257965,87,120,2characterizing hif1 binding sitesa diagram of the pck1 locus and the different promoters used to drive venus expression
36257965,glycolate,pck1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,cysl2,sqrd1,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,glyoxylate,ppp,36257965,248,148,we show here that it directly promotes lipid metabolism the glyoxylate cycle gluconeogenesis the ppp h2shcn detoxification and glutathione synthesis
36257965,hif1,pck1,36257965,213,108,however both hif1 and pck1 single mutants were significantly susceptible to hypoxia compared to wildtype fig
36257965,cyanoalanine,sqrd1,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,sulfide,quinone,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,cysl2,quinone,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,cyanoalanine,quinone,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,sqrd1,sulfide,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,cysl2,sulfide,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,sqrd1,quinone,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,cysl2,cyanoalanine,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,sulfur,glutathione,36257965,243,112,these latter clusters were enriched for sulfur and glutathione metabolism metabolite transport and chromatin mod
36257965,hif1,glutathione,36257965,179,125,indeed many of the direct target genes most dramatically upregulated by hif1 lie within pathways that produce glutathione fig
36257965,glutathione,egl9,36257965,178,84,we observed higher levels of glutathione in egl9 mutants relative to wildtype fig3g
36257965,ppp,hif1,36257965,174,128,3e although none of the key enzymes within the ppp were direct targets of hif1 suggesting that increased ppp flux is an indirect
36257965,ppp,egl9,36257965,173,84,we observed an increase in ppp metabolites in egl9 mutants relative to wild type fig
36257965,cyanoalanine,sulfide,36257965,183,140,3i including cysl2 cyanoalanine synthase and sqrd1 sulfide quinone oxidoreductase which converts these toxins to polysulfides and sulfates47
36257965,pck2,pck1,36257965,242,87,d context or tissuedependent expression including pck2 red arrowhead an ortholog of pck
36257965,glutathione,pep,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck2,pck1,36257965,236,87,d context or tissuedependent expression including pck2 red arrowhead an ortholog of pck
36257965,phosphate,ppp,36257965,172,127,uconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugar
36257965,nac,pck1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,nac,hif1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,glycolate,cysteine,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,hif1,pck1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,glycolate,nac,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,cysteine,nac,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,glycolate,hif1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,superoxide,paraquat,36257965,222,171,in addition we found that pck1 mutants are sensitive to oxidative stress as they showed poor survival to exposure to the superoxide generator paraquat supplementary fig7f
36257965,pck1,superoxide,36257965,222,171,in addition we found that pck1 mutants are sensitive to oxidative stress as they showed poor survival to exposure to the superoxide generator paraquat supplementary fig7f
36257965,pck1,paraquat,36257965,222,171,in addition we found that pck1 mutants are sensitive to oxidative stress as they showed poor survival to exposure to the superoxide generator paraquat supplementary fig7f
36257965,pck1,egl9,36257965,223,118,mutations in pck1 did not suppress the egg retention or extended lifespan phenotypes of egl9 mutants supplementary fig
36257965,pck1,hif1,36257965,224,81,8 indicating that the upregulation of pck1 does not mediate all functions of hif1
36257965,pck2,glutathione,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,cysteine,glutathione,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck1,cysteine,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck2,pck1,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck2,cysteine,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck1,pep,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,cysteine,pep,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck2,pep,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,pck1,glutathione,36257965,230,247,indeed pck2 an ortholog of c elegans pck1 belonged to such a cluster that also included genes involved in cysteine and glutathione metabolism suggesting that this pep carboxykinase is a key hif1a regulatory target depending on tissue or contextfig
36257965,cysteine,pck1,36257965,218,225,the antioxidants glycolate and nacetyl cysteine nac can reduce oxidative stress when fed to c elegans5051 and we found that supplementation with these antioxidants rescued hif1 and pck1 mutants for survival during hypoxia fig
36257965,sulfur,glutathione,36257965,237,112,these latter clusters were enriched for sulfur and glutathione metabolism metabolite transport and chromatin mod
36257965,glucose,ribose5phosphate,36257965,172,236,in addition to regenerating glucose gluconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthesize nucleic acids and erythrose4ph
36257965,pep,hif1,36257965,214,156,4b and this susceptibility was rescued by supplementation with pep the product of the pck1catalyzed reaction that is elevated when hif1 is active as per fig
36257965,phosphate,ribose5phosphate,36257965,172,198,uconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthesize nucleic acids and erythrose4ph
36257965,ldh1,lactate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,egl9,mdh1,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,egl9,ldh1,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,malate,ldh1,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,egl9,lactate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,malate,lactate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,malate,pyruvate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,mdh1,malate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,ldh1,pyruvate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,mdh1,pyruvate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,egl9,malate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,mdh1,ldh1,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,lactate,pyruvate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,mdh1,lactate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,tca,egl9,36257965,168,76,most tca cycle enzymes and metabolites were unchanged in egl9 mutants fig3c
36257965,hif1,sulfur,36257965,146,169,2a bfor the 216 direct targets upregulated by hif1 go terms for glycolysis gluconeogenesis amino acid metabolism sulfur oxidation fatty acid betaoxidation and oxidationr
36257965,zinc,hif1,36257965,144,197,by contrast sites bound by pqm1 a zinc finger transcriptional antagonist of daf16foxo were underrepresented near hif1 sites consistent with the increased hypoxia survival observed in pqm1 mutants45
36257965,pqm1,zinc,36257965,144,197,by contrast sites bound by pqm1 a zinc finger transcriptional antagonist of daf16foxo were underrepresented near hif1 sites consistent with the increased hypoxia survival observed in pqm1 mutants45
36257965,pqm1,hif1,36257965,144,197,by contrast sites bound by pqm1 a zinc finger transcriptional antagonist of daf16foxo were underrepresented near hif1 sites consistent with the increased hypoxia survival observed in pqm1 mutants45
36257965,aha1,hif1,36257965,141,52,aha1 binding sites were enriched near hif1 sites fig
36257965,hif1,hot,36257965,140,184,gent rnaseq data to identify targets regulated by hif1 sites resulted in an increase in target calling accuracy with a shift from hot sites to low occupancy sites 5 other factors bound
36257965,hif1,hot,36257965,137,122,by contrast only about half of the functional hif1 sites identified using loa and beta were at hot sites supplementary fig
36257965,hif1,hot,36257965,135,109,an examination of all 604 hif1 binding sites revealed most to be in or near known hot sites supplementary fig
36257965,egl9,pyruvate,36257965,169,175,however egl9 mutants had elevated levels of mdh1 malate dehydrogenase and ldh1 lactate dehydrogenase as well as their associated metabolites malate pyruvate and lactate fig3d
36257965,malate,tca,36257965,170,167,elevated malate and malate dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to o
36257965,tca,oxaloacetate,36257965,170,167,tivity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathwaywe also observ
36257965,malate,oxaloacetate,36257965,170,228,elevated malate and malate dehydrogenase are indicative of activity in the glyoxylate cycle a variation of the tca cycle used in some organisms to convert citrate to oxaloacetate to feed the gluconeogenesis pathwaywe also observ
36257965,ppp,ribose5phosphate,36257965,172,180,ides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthesize nucleic acids and erythrose4ph
36257965,ppp,nadph,36257965,172,145,ides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthe
36257965,glucose,nadph,36257965,172,203,in addition to regenerating glucose gluconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthesi
36257965,nadph,ribose5phosphate,36257965,172,140,e pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthesize nucleic acids and erythrose4ph
36257965,glucose,phosphate,36257965,172,147,in addition to regenerating glucose gluconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent n
36257965,glucose,ppp,36257965,172,163,in addition to regenerating glucose gluconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sug
36257965,pck1,oxaloacetate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,hif1,oxaloacetate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,pck1,phosphoenolpyruvate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,pck1,pep,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,hif1,pck1,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,phosphate,nadph,36257965,172,167,uconeogenesis provides substrates for the pentose phosphate pathway ppp which generates reducing equivalent nadph 5carbon sugars eg ribose5phosphate used to synthesize
36257965,pep,oxaloacetate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,oxaloacetate,phosphoenolpyruvate,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
36257965,hif1,pep,36257965,171,237,as previously discussed hif1 directly and dramatically promotes the expression of pck1 pep carboxykinase which catalyzes a key ratelimiting step specific to gluconeogenesis in which oxaloacetate oa is converted to phosphoenolpyruvate pep
